transaction_id,customer_id,account_id,merchant_id,date_id,amount,transaction_type,payment_mode,status,fee_amount,discount_amount,net_amount
4442,126,320,20,212,8328,Debit,Net Banking,Success,42,144,8142
4443,273,688,283,728,5747,Debit,Net Banking,Success,14,64,5669
4444,85,156,282,896,6817,Debit,Debit Card,Success,1,192,6624
4445,463,18,182,574,6164,Credit,Debit Card,Success,33,121,6010
4446,267,553,188,999,3715,Debit,Debit Card,Success,7,114,3594
4447,311,382,7,17,3301,Debit,UPI,Failed,18,153,3130
4448,334,65,249,652,8647,Credit,Net Banking,Success,32,111,8504
4449,66,145,87,902,9542,Debit,Debit Card,Failed,48,162,9332
4450,361,401,250,388,6483,Debit,Debit Card,Failed,40,195,6248
4451,175,170,36,164,1862,Credit,UPI,Success,28,67,1767
4452,390,125,94,283,1974,Debit,Cash,Success,23,123,1828
4453,69,199,37,943,8817,Credit,UPI,Success,10,123,8684
4454,463,552,264,973,1884,Credit,Debit Card,Success,48,121,1715
4455,332,574,50,608,9311,Debit,Cash,Success,33,74,9204
4456,266,37,20,880,7485,Credit,Debit Card,Failed,34,18,7433
4457,243,374,224,22,6112,Credit,UPI,Success,45,123,5944
4458,221,58,170,705,11181,Debit,Cash,Failed,20,92,11069
4459,344,100,293,553,3468,Credit,Net Banking,Failed,12,18,3438
4460,200,302,225,744,6823,Credit,UPI,Failed,2,153,6668
4461,91,293,249,252,9615,Credit,Debit Card,Success,17,63,9535
4462,378,492,163,341,9328,Credit,UPI,Failed,34,172,9122
4463,268,595,179,58,6790,Credit,Debit Card,Success,45,102,6643
4464,228,160,119,474,8042,Debit,Net Banking,Success,30,37,7975
4465,173,454,256,4,5868,Credit,Cash,Success,0,24,5844
4466,60,165,54,244,6566,Debit,Cash,Failed,27,137,6402
4467,206,88,7,662,1394,Credit,Debit Card,Success,12,170,1212
4468,10,455,112,66,5302,Credit,Net Banking,Failed,40,54,5208
4469,368,84,294,781,6522,Credit,Cash,Success,29,104,6389
4470,382,22,163,237,380,Debit,Net Banking,Failed,1,128,251
4471,422,423,84,360,4539,Credit,Cash,Success,36,163,4340
4472,205,172,196,520,6261,Debit,Debit Card,Success,23,28,6210
4473,447,224,122,536,6982,Credit,Cash,Failed,13,74,6895
4474,256,648,56,683,521,Debit,Cash,Success,0,74,447
4475,158,33,16,694,3474,Debit,Debit Card,Success,6,139,3329
4476,207,682,9,339,204,Credit,Cash,Success,8,142,54
4477,10,660,206,166,2413,Credit,Debit Card,Success,23,93,2297
4478,211,463,137,216,6515,Credit,UPI,Success,24,5,6486
4479,248,562,269,574,1910,Debit,Cash,Success,32,155,1723
4480,91,592,283,668,6595,Debit,Cash,Success,26,102,6467
4481,294,125,143,378,6021,Debit,Net Banking,Success,4,6,6011
4482,317,355,24,1042,9743,Credit,Net Banking,Success,3,155,9585
4483,10,674,100,280,14235,Credit,Credit Card,Success,11,126,14098
4484,382,637,34,577,9550,Credit,Cash,Failed,32,143,9375
4485,476,382,19,252,2960,Credit,UPI,Failed,23,39,2898
4486,251,3,58,87,2197,Debit,Net Banking,Success,0,132,2065
4487,271,367,31,870,7759,Debit,Cash,Success,16,169,7574
4488,427,577,132,231,6022,Debit,UPI,Success,13,27,5982
4489,90,392,137,74,3685,Credit,UPI,Failed,34,24,3627
4490,79,178,277,292,1813,Debit,UPI,Success,42,24,1747
4491,27,441,227,476,372,Credit,Cash,Success,24,195,153
4492,155,542,19,917,4818,Credit,Cash,Failed,4,177,4637
4493,472,156,130,860,7984,Debit,UPI,Success,6,179,7799
4494,320,526,18,173,6201,Credit,Debit Card,Failed,49,104,6048
4495,500,72,204,987,2671,Credit,Credit Card,Success,45,189,2437
4496,420,394,191,626,10208,Credit,Cash,Failed,49,42,10117
4497,316,32,92,155,8128,Debit,Net Banking,Failed,30,82,8016
4498,209,364,22,516,4276,Credit,Cash,Success,41,184,4051
4499,123,683,122,851,9632,Credit,Credit Card,Success,31,197,9404
4500,414,637,214,411,6787,Credit,Credit Card,Success,19,154,6614
4501,392,521,182,462,3605,Debit,Net Banking,Failed,1,178,3426
4502,476,689,58,840,2510,Debit,Debit Card,Failed,39,118,2353
4503,364,483,154,160,7993,Debit,Net Banking,Failed,5,119,7869
4504,278,453,179,181,918,Debit,Net Banking,Failed,31,70,817
4505,319,572,171,578,7830,Credit,Debit Card,Failed,5,141,7684
4506,109,306,64,233,6581,Credit,Net Banking,Failed,12,159,6410
4507,94,680,124,934,10993,Credit,Debit Card,Success,5,175,10813
4508,494,430,219,174,2145,Debit,UPI,Failed,3,130,2012
4509,13,661,233,519,5366,Credit,Cash,Failed,25,59,5282
4510,71,246,164,865,11144,Credit,UPI,Success,24,103,11017
4511,276,40,211,995,4026,Credit,Net Banking,Success,36,193,3797
4512,109,390,199,56,6416,Debit,Debit Card,Success,15,38,6363
4513,360,239,159,300,4420,Credit,Net Banking,Failed,29,56,4335
4514,181,137,79,735,7330,Debit,Debit Card,Success,39,93,7198
4515,424,171,109,343,11419,Debit,Cash,Success,39,26,11354
4516,405,555,181,3,3711,Credit,UPI,Failed,29,8,3674
4517,39,605,156,402,5548,Debit,Credit Card,Success,5,38,5505
4518,46,282,90,315,10870,Credit,Cash,Success,25,120,10725
4519,232,691,3,71,1602,Credit,UPI,Success,23,57,1522
4520,377,633,300,850,472,Credit,Debit Card,Failed,28,117,327
4521,312,170,264,969,250,Debit,Credit Card,Failed,15,14,221
4522,185,416,209,942,4284,Credit,UPI,Failed,0,97,4187
4523,311,594,173,132,8863,Credit,Credit Card,Failed,34,158,8671
4524,443,120,104,504,7461,Credit,Credit Card,Success,45,67,7349
4525,310,530,97,74,8074,Debit,Debit Card,Failed,11,37,8026
4526,95,174,66,766,9581,Credit,Net Banking,Success,26,89,9466
4527,299,175,206,86,3490,Debit,UPI,Success,10,165,3315
4528,290,73,195,525,847,Debit,Net Banking,Success,37,110,700
4529,494,342,31,509,701,Debit,Cash,Failed,21,108,572
4530,122,225,192,291,6741,Debit,Net Banking,Success,23,153,6565
4531,483,258,154,162,1336,Credit,Debit Card,Success,11,24,1301
4532,50,427,280,917,11168,Debit,Cash,Failed,2,42,11124
4533,232,9,92,1073,8430,Credit,Net Banking,Failed,34,47,8349
4534,175,374,239,91,1634,Debit,Cash,Success,29,64,1541
4535,383,481,107,403,6269,Debit,Net Banking,Success,42,7,6220
4536,74,93,111,996,10954,Credit,Credit Card,Failed,41,26,10887
4537,331,183,134,597,305,Debit,Net Banking,Success,29,122,154
4538,393,452,210,1030,14891,Debit,UPI,Failed,10,20,14861
4539,140,185,259,526,1094,Debit,Net Banking,Success,12,7,1075
4540,50,578,257,361,12113,Credit,Debit Card,Failed,6,138,11969
4541,223,646,118,229,7245,Debit,Net Banking,Success,2,186,7057
4542,244,657,12,992,2983,Credit,Net Banking,Failed,12,79,2892
4543,148,167,88,867,9802,Debit,Credit Card,Failed,14,139,9649
4544,116,503,208,1022,17319,Credit,Cash,Success,42,171,17106
4545,188,540,22,344,6605,Credit,Cash,Failed,37,116,6452
4546,143,167,157,247,4689,Credit,Debit Card,Failed,49,47,4593
4547,241,619,297,116,2900,Credit,Net Banking,Failed,15,121,2764
4548,41,691,119,740,8400,Debit,Net Banking,Success,8,27,8365
4549,234,569,123,803,8901,Debit,UPI,Success,10,111,8780
4550,464,99,13,823,2160,Credit,Credit Card,Success,36,23,2101
4551,282,356,12,1055,3294,Debit,Net Banking,Failed,19,65,3210
4552,96,432,41,105,5313,Credit,Credit Card,Failed,11,66,5236
4553,206,245,192,240,6522,Debit,Debit Card,Success,48,35,6439
4554,53,674,87,729,3350,Debit,Net Banking,Success,40,115,3195
4555,55,601,151,276,10858,Credit,Credit Card,Failed,23,45,10790
4556,15,102,118,861,3674,Credit,Credit Card,Failed,5,147,3522
4557,194,28,293,81,169,Debit,Net Banking,Success,10,121,38
4558,147,543,288,235,2398,Credit,UPI,Failed,44,110,2244
4559,236,146,66,733,4753,Credit,Net Banking,Success,43,43,4667
4560,107,563,61,1077,9718,Credit,Debit Card,Success,28,98,9592
4561,81,514,139,934,3032,Credit,Debit Card,Failed,25,30,2977
4562,406,182,258,171,3468,Credit,Cash,Failed,10,62,3396
4563,255,574,183,310,1990,Debit,Credit Card,Success,42,179,1769
4564,48,233,253,247,7208,Credit,Net Banking,Success,15,56,7137
4565,339,595,239,881,6087,Credit,Credit Card,Success,34,37,6016
4566,91,690,197,765,2256,Credit,Cash,Failed,8,28,2220
4567,434,623,202,803,1449,Debit,Debit Card,Success,13,88,1348
4568,401,35,273,892,5371,Credit,Credit Card,Success,19,114,5238
4569,406,149,131,875,11346,Credit,Debit Card,Success,46,42,11258
4570,443,14,72,428,10654,Credit,Debit Card,Success,27,106,10521
4571,140,279,201,299,6408,Debit,Credit Card,Failed,37,175,6196
4572,476,662,209,3,1562,Credit,Debit Card,Success,19,0,1543
4573,168,552,214,146,1382,Debit,Debit Card,Failed,44,165,1173
4574,381,568,86,788,7644,Credit,Net Banking,Failed,18,49,7577
4575,136,415,247,807,379,Debit,Debit Card,Success,50,22,307
4576,332,216,298,833,2816,Credit,Cash,Success,3,29,2784
4577,141,589,7,276,7945,Debit,Credit Card,Success,38,161,7746
4578,49,72,91,265,3852,Debit,UPI,Success,36,149,3667
4579,341,452,157,843,2179,Credit,Credit Card,Success,3,70,2106
4580,31,453,154,991,241,Debit,UPI,Failed,30,178,33
4581,139,492,25,825,610,Credit,Credit Card,Failed,25,167,418
4582,390,303,9,634,6081,Debit,UPI,Success,2,89,5990
4583,43,479,218,1039,5211,Debit,Debit Card,Failed,45,124,5042
4584,58,355,21,355,1327,Credit,Cash,Success,11,165,1151
4585,297,565,115,815,320,Debit,UPI,Failed,29,30,261
4586,207,457,8,1002,7392,Credit,Cash,Success,5,87,7300
4587,275,360,107,286,7873,Credit,UPI,Failed,27,155,7691
4588,200,503,15,889,10042,Credit,Cash,Success,10,167,9865
4589,266,142,26,790,9072,Debit,Net Banking,Success,38,9,9025
4590,30,327,124,677,1801,Debit,Cash,Success,39,61,1701
4591,205,581,81,738,8899,Credit,Cash,Failed,6,135,8758
4592,11,225,100,471,9406,Credit,Credit Card,Success,31,126,9249
4593,483,116,66,609,6859,Debit,Debit Card,Failed,6,1,6852
4594,134,20,57,754,98,Debit,Credit Card,Failed,13,146,-61
4595,436,83,131,716,12123,Credit,Credit Card,Failed,11,124,11988
4596,322,288,99,116,543,Debit,Credit Card,Success,38,74,431
4597,258,603,200,1005,16729,Credit,Net Banking,Failed,2,28,16699
4598,450,616,199,506,5597,Debit,Net Banking,Failed,10,142,5445
4599,36,41,260,1072,8085,Debit,Debit Card,Success,12,185,7888
4600,393,90,264,233,8244,Credit,Net Banking,Success,48,180,8016
4601,368,656,228,183,6659,Debit,Credit Card,Success,42,8,6609
4602,202,650,162,328,918,Credit,Debit Card,Failed,22,74,822
4603,380,509,259,383,2231,Debit,Net Banking,Failed,15,5,2211
4604,268,306,25,783,6852,Debit,Debit Card,Failed,46,54,6752
4605,262,44,147,482,3905,Debit,Credit Card,Failed,16,154,3735
4606,392,555,83,760,7425,Credit,UPI,Success,39,114,7272
4607,393,210,10,603,7769,Credit,UPI,Success,20,142,7607
4608,23,374,40,1056,12198,Credit,Cash,Success,20,39,12139
4609,180,620,249,678,1565,Debit,Net Banking,Failed,36,176,1353
4610,342,343,181,806,541,Debit,Cash,Failed,17,32,492
4611,36,616,228,918,646,Debit,Credit Card,Success,0,126,520
4612,244,176,46,194,583,Debit,Credit Card,Failed,13,191,379
4613,54,563,49,619,8344,Debit,Cash,Success,34,179,8131
4614,322,413,140,546,6210,Debit,Net Banking,Failed,28,114,6068
4615,59,131,122,924,11262,Credit,Debit Card,Failed,46,51,11165
4616,188,206,72,297,4786,Credit,Net Banking,Success,45,61,4680
4617,133,415,125,440,8031,Debit,Cash,Failed,46,197,7788
4618,500,283,104,654,11172,Debit,Cash,Success,33,121,11018
4619,53,234,103,567,9832,Credit,UPI,Success,23,81,9728
4620,377,440,30,532,9058,Credit,Debit Card,Success,1,146,8911
4621,100,65,100,184,4238,Credit,UPI,Success,5,121,4112
4622,126,473,226,660,3078,Credit,UPI,Failed,25,147,2906
4623,257,409,17,1045,982,Credit,Credit Card,Success,28,168,786
4624,185,168,85,405,7732,Credit,Cash,Success,15,52,7665
4625,46,457,27,859,1180,Credit,Debit Card,Success,30,14,1136
4626,209,482,56,93,2524,Debit,Net Banking,Success,48,155,2321
4627,381,516,99,260,3769,Debit,Credit Card,Failed,46,103,3620
4628,54,419,78,24,2064,Credit,Cash,Failed,0,159,1905
4629,124,72,4,955,5959,Credit,Debit Card,Failed,45,165,5749
4630,245,73,181,1010,15579,Debit,Debit Card,Failed,42,178,15359
4631,225,613,167,748,577,Credit,Net Banking,Failed,1,121,455
4632,230,603,138,114,7727,Credit,Cash,Success,10,6,7711
4633,21,684,82,71,3179,Credit,Credit Card,Success,36,198,2945
4634,387,205,188,749,2012,Credit,UPI,Success,47,171,1794
4635,14,232,37,749,2256,Credit,Credit Card,Success,44,155,2057
4636,346,217,61,143,1723,Credit,Cash,Failed,48,153,1522
4637,336,406,215,581,9480,Debit,Debit Card,Success,13,170,9297
4638,246,604,122,893,10273,Debit,Credit Card,Success,12,35,10226
4639,99,209,53,717,3031,Debit,Credit Card,Failed,32,49,2950
4640,361,609,100,317,3040,Credit,Credit Card,Failed,13,18,3009
4641,471,274,74,576,10960,Credit,Debit Card,Success,28,179,10753
4642,223,98,4,326,1963,Debit,Debit Card,Failed,4,34,1925
4643,272,347,29,1031,9579,Credit,Cash,Failed,10,189,9380
4644,377,451,48,1012,15276,Credit,UPI,Failed,25,193,15058
4645,491,28,220,1044,10485,Credit,Debit Card,Failed,0,186,10299
4646,70,247,253,552,4203,Credit,Credit Card,Failed,16,41,4146
4647,133,59,122,738,6945,Credit,Cash,Success,42,151,6752
4648,217,167,120,1011,16498,Credit,Debit Card,Failed,0,92,16406
4649,297,66,147,28,5856,Debit,Net Banking,Success,24,174,5658
4650,205,175,151,327,9208,Credit,Net Banking,Success,46,50,9112
4651,377,655,264,243,2176,Debit,Cash,Success,30,65,2081
4652,282,29,220,761,8488,Debit,Debit Card,Failed,45,161,8282
4653,149,101,226,389,7431,Debit,Credit Card,Failed,43,175,7213
4654,476,689,221,127,4492,Credit,Cash,Failed,9,161,4322
4655,359,356,293,892,3076,Debit,UPI,Success,17,76,2983
4656,395,107,289,795,2882,Debit,Net Banking,Success,50,127,2705
4657,305,269,111,826,5385,Credit,UPI,Success,13,29,5343
4658,224,570,295,614,6981,Debit,Net Banking,Success,6,189,6786
4659,488,265,54,542,4879,Credit,Credit Card,Failed,30,175,4674
4660,359,688,12,993,2870,Credit,Net Banking,Success,38,163,2669
4661,395,475,76,682,13043,Credit,Cash,Failed,1,75,12967
4662,420,185,168,1045,5115,Credit,UPI,Success,16,51,5048
4663,339,50,127,464,365,Debit,Credit Card,Failed,6,12,347
4664,298,489,274,953,11270,Debit,Net Banking,Failed,30,66,11174
4665,176,309,31,1022,5000,Debit,Cash,Failed,45,121,4834
4666,95,315,246,379,3492,Credit,Debit Card,Success,0,85,3407
4667,166,676,175,624,4860,Credit,Credit Card,Failed,40,36,4784
4668,171,207,28,603,2592,Debit,Net Banking,Failed,7,42,2543
4669,64,413,87,632,9367,Debit,Cash,Failed,3,55,9309
4670,84,481,55,741,4293,Credit,Debit Card,Failed,46,155,4092
4671,87,408,106,162,5098,Debit,UPI,Failed,35,5,5058
4672,120,187,24,1080,4421,Debit,Credit Card,Success,1,136,4284
4673,378,296,148,212,8691,Credit,Cash,Success,50,29,8612
4674,391,129,82,418,464,Debit,Credit Card,Failed,0,5,459
4675,432,254,37,485,10049,Credit,Net Banking,Success,44,66,9939
4676,204,11,128,877,2172,Credit,UPI,Failed,26,108,2038
4677,297,252,35,3,4844,Debit,Credit Card,Success,9,145,4690
4678,8,591,251,783,4702,Credit,Cash,Failed,20,50,4632
4679,243,547,16,217,1978,Debit,Net Banking,Failed,3,110,1865
4680,15,488,81,740,9181,Credit,Credit Card,Failed,34,63,9084
4681,477,304,252,1025,1794,Debit,Credit Card,Success,35,155,1604
4682,111,236,111,653,4156,Credit,Net Banking,Success,13,118,4025
4683,90,40,145,806,3813,Credit,UPI,Success,41,87,3685
4684,485,549,183,474,2964,Debit,Net Banking,Success,23,170,2771
4685,346,601,13,410,5984,Credit,UPI,Success,29,31,5924
4686,137,243,84,900,6466,Credit,UPI,Success,48,197,6221
4687,331,308,261,119,4409,Credit,Net Banking,Success,12,55,4342
4688,430,614,47,389,6530,Debit,UPI,Success,48,115,6367
4689,91,455,198,5,3843,Credit,UPI,Failed,46,144,3653
4690,291,8,16,8,7050,Debit,UPI,Success,46,64,6940
4691,76,629,230,316,11485,Debit,UPI,Success,49,155,11281
4692,494,279,41,595,4001,Credit,Cash,Success,37,27,3937
4693,242,438,81,520,9452,Debit,Cash,Failed,20,172,9260
4694,228,588,147,537,5507,Credit,Credit Card,Failed,42,21,5444
4695,491,6,285,82,7854,Credit,Debit Card,Success,48,171,7635
4696,453,558,289,238,3396,Credit,Net Banking,Success,26,159,3211
4697,294,492,92,54,7905,Debit,Debit Card,Success,0,14,7891
4698,439,111,299,16,1969,Debit,UPI,Failed,30,187,1752
4699,33,265,221,286,1839,Credit,UPI,Failed,39,95,1705
4700,90,2,145,930,1777,Credit,Debit Card,Failed,37,97,1643
4701,354,687,240,615,8696,Debit,Net Banking,Success,16,41,8639
4702,31,205,140,881,9085,Debit,Net Banking,Failed,40,120,8925
4703,167,178,141,520,10216,Credit,Net Banking,Success,48,112,10056
4704,248,325,213,510,7488,Debit,Cash,Failed,9,161,7318
4705,462,211,73,840,825,Debit,Debit Card,Success,0,62,763
4706,72,384,170,964,9274,Debit,Net Banking,Failed,27,54,9193
4707,222,117,154,19,2637,Debit,Cash,Failed,0,88,2549
4708,40,107,178,629,2620,Credit,Debit Card,Success,1,76,2543
4709,457,30,202,691,8789,Credit,Net Banking,Failed,1,137,8651
4710,220,670,49,849,10042,Credit,Debit Card,Failed,42,69,9931
4711,308,345,217,702,7651,Credit,Net Banking,Failed,16,0,7635
4712,378,150,76,187,2523,Debit,Cash,Failed,32,31,2460
4713,187,89,115,467,4556,Credit,Cash,Failed,9,67,4480
4714,38,258,164,669,12295,Debit,Cash,Success,33,48,12214
4715,459,412,158,1018,9725,Debit,Cash,Success,1,191,9533
4716,216,561,27,95,1641,Debit,Debit Card,Failed,15,131,1495
4717,216,183,88,824,8368,Debit,UPI,Failed,1,39,8328
4718,128,436,211,1062,16830,Debit,Debit Card,Success,10,67,16753
4719,186,356,105,473,1219,Debit,Debit Card,Failed,12,79,1128
4720,14,636,195,957,11307,Debit,Cash,Failed,32,180,11095
4721,160,654,139,411,6141,Credit,Debit Card,Failed,12,139,5990
4722,475,655,107,575,7607,Debit,Credit Card,Success,48,76,7483
4723,300,318,212,408,3300,Debit,Credit Card,Success,15,51,3234
4724,436,255,123,643,8344,Credit,Debit Card,Failed,36,96,8212
4725,317,401,250,421,2988,Debit,UPI,Success,28,153,2807
4726,3,111,274,990,8844,Debit,Net Banking,Success,32,26,8786
4727,409,390,116,142,6026,Debit,Credit Card,Failed,22,172,5832
4728,33,687,266,974,4172,Credit,Debit Card,Success,16,170,3986
4729,278,671,180,1036,17353,Credit,Net Banking,Failed,3,189,17161
4730,457,375,85,114,3643,Debit,Net Banking,Failed,28,61,3554
4731,55,82,76,1001,8022,Debit,Debit Card,Success,44,77,7901
4732,461,196,35,735,9007,Credit,Debit Card,Success,41,24,8942
4733,288,552,189,699,14452,Credit,UPI,Success,40,75,14337
4734,275,580,219,552,4493,Debit,Debit Card,Failed,36,1,4456
4735,118,681,39,760,5516,Credit,UPI,Failed,5,74,5437
4736,181,221,256,191,8455,Debit,Debit Card,Failed,42,161,8252
4737,489,1,189,258,8668,Credit,Net Banking,Failed,4,56,8608
4738,219,385,147,1047,16043,Debit,Cash,Success,48,78,15917
4739,215,579,26,511,4898,Credit,Net Banking,Success,40,193,4665
4740,187,236,252,158,2810,Debit,Net Banking,Success,20,137,2653
4741,447,335,57,1026,3875,Credit,Net Banking,Failed,4,79,3792
4742,365,134,148,270,2539,Debit,Net Banking,Failed,27,171,2341
4743,72,302,176,957,3422,Debit,UPI,Failed,11,42,3369
4744,143,280,193,777,5616,Credit,Debit Card,Failed,0,69,5547
4745,66,262,268,553,9177,Debit,Cash,Success,38,142,8997
4746,228,167,148,117,6538,Debit,Credit Card,Success,36,67,6435
4747,226,85,156,880,2281,Credit,Credit Card,Failed,41,161,2079
4748,172,204,74,918,2482,Credit,Credit Card,Success,35,163,2284
4749,70,218,285,116,1276,Debit,Debit Card,Failed,46,105,1125
4750,39,620,189,313,1318,Debit,Debit Card,Success,15,31,1272
4751,181,360,263,1094,6619,Debit,UPI,Failed,24,90,6505
4752,178,476,120,668,9672,Debit,UPI,Failed,16,86,9570
4753,19,251,85,1066,11116,Debit,UPI,Failed,26,28,11062
4754,252,259,188,842,6727,Debit,UPI,Failed,22,79,6626
4755,321,638,153,17,4753,Credit,Debit Card,Failed,16,17,4720
4756,393,422,145,285,9613,Debit,Credit Card,Success,39,148,9426
4757,27,192,212,701,3652,Debit,Credit Card,Failed,40,88,3524
4758,499,154,236,92,4489,Debit,Net Banking,Failed,9,98,4382
4759,498,499,235,339,9942,Debit,Cash,Failed,45,10,9887
4760,123,368,269,333,12126,Credit,Net Banking,Success,30,165,11931
4761,401,544,84,913,5017,Credit,UPI,Success,0,91,4926
4762,264,133,167,1016,14346,Credit,Credit Card,Failed,27,116,14203
4763,67,533,15,1040,7200,Credit,Debit Card,Failed,46,67,7087
4764,187,66,170,934,11220,Debit,Debit Card,Success,47,97,11076
4765,192,264,146,217,6543,Credit,Debit Card,Success,35,20,6488
4766,305,48,89,300,3006,Debit,Credit Card,Failed,4,51,2951
4767,227,556,108,531,3390,Debit,Net Banking,Failed,11,166,3213
4768,103,371,127,410,7331,Credit,Cash,Failed,2,135,7194
4769,100,608,245,518,2960,Debit,Credit Card,Success,17,168,2775
4770,378,176,292,867,5312,Debit,Credit Card,Success,34,42,5236
4771,299,6,91,913,582,Credit,UPI,Failed,13,86,483
4772,364,493,105,359,8676,Credit,Debit Card,Success,10,51,8615
4773,205,444,261,266,8384,Debit,Cash,Success,7,135,8242
4774,54,667,125,1011,11727,Credit,Net Banking,Failed,28,81,11618
4775,367,422,126,213,1742,Debit,Credit Card,Success,37,160,1545
4776,458,11,35,624,8620,Credit,Debit Card,Success,8,159,8453
4777,99,679,72,1041,11034,Credit,Credit Card,Failed,31,28,10975
4778,43,668,4,221,2198,Debit,UPI,Success,42,191,1965
4779,120,221,8,824,1315,Debit,Credit Card,Success,49,98,1168
4780,305,586,14,1019,4059,Credit,Net Banking,Failed,35,18,4006
4781,375,448,61,111,5762,Credit,UPI,Success,0,161,5601
4782,248,243,164,824,5260,Debit,UPI,Success,6,72,5182
4783,374,7,35,824,10909,Credit,Cash,Success,24,188,10697
4784,133,208,24,581,3735,Credit,Credit Card,Success,16,143,3576
4785,100,455,110,791,6250,Credit,Cash,Failed,48,150,6052
4786,415,29,69,177,1715,Credit,Cash,Success,49,182,1484
4787,34,643,126,496,1491,Credit,Cash,Failed,43,148,1300
4788,419,212,282,697,7009,Credit,Cash,Failed,19,87,6903
4789,425,300,240,1046,8951,Credit,Net Banking,Success,11,22,8918
4790,454,156,74,74,4542,Credit,Cash,Failed,47,55,4440
4791,439,317,92,427,4800,Credit,Cash,Success,42,129,4629
4792,303,455,159,489,7386,Debit,Cash,Failed,5,65,7316
4793,206,137,26,1017,14203,Credit,Cash,Success,13,56,14134
4794,392,387,296,516,9400,Credit,Debit Card,Success,3,195,9202
4795,434,206,95,360,1786,Credit,Cash,Success,1,97,1688
4796,165,262,152,737,6041,Credit,Cash,Failed,22,57,5962
4797,471,139,106,156,8392,Debit,Cash,Success,47,63,8282
4798,16,82,166,476,9413,Credit,Net Banking,Success,36,36,9341
4799,103,313,247,228,6102,Debit,UPI,Failed,45,162,5895
4800,119,48,68,911,10872,Credit,UPI,Success,22,46,10804
4801,232,217,65,942,4845,Credit,UPI,Failed,32,7,4806
4802,194,165,172,1007,15526,Debit,Debit Card,Success,37,56,15433
4803,266,348,153,615,10137,Debit,Debit Card,Success,27,129,9981
4804,428,176,32,944,8625,Debit,Credit Card,Success,26,191,8408
4805,280,451,4,327,8883,Credit,Cash,Failed,9,39,8835
4806,420,29,143,41,1902,Debit,Credit Card,Failed,14,147,1741
4807,469,421,204,831,11228,Debit,Debit Card,Success,18,123,11087
4808,91,84,254,427,1216,Credit,Debit Card,Success,20,73,1123
4809,221,67,188,737,5176,Credit,Credit Card,Failed,2,41,5133
4810,238,117,224,906,4576,Credit,Credit Card,Success,2,143,4431
4811,241,56,22,303,2746,Debit,Debit Card,Success,42,33,2671
4812,7,618,147,757,8372,Debit,Credit Card,Failed,2,75,8295
4813,87,573,248,294,8014,Credit,Net Banking,Success,26,130,7858
4814,127,71,184,303,4965,Credit,Cash,Failed,42,57,4866
4815,111,27,149,834,7316,Debit,Debit Card,Failed,15,59,7242
4816,177,23,212,571,532,Debit,Cash,Failed,39,2,491
4817,161,336,273,976,5386,Credit,UPI,Success,8,4,5374
4818,259,232,159,796,372,Debit,Credit Card,Failed,35,115,222
4819,195,631,140,672,1785,Credit,Net Banking,Failed,8,35,1742
4820,294,302,145,668,1447,Credit,Credit Card,Failed,4,48,1395
4821,327,176,176,650,16160,Debit,UPI,Success,13,35,16112
4822,345,700,298,674,12478,Debit,Cash,Failed,11,178,12289
4823,383,366,108,389,4884,Debit,Debit Card,Failed,6,144,4734
4824,298,638,139,1067,7355,Credit,Debit Card,Success,32,61,7262
4825,481,372,148,1073,8336,Credit,Debit Card,Failed,39,135,8162
4826,228,665,133,4,4824,Debit,Credit Card,Failed,20,53,4751
4827,83,598,52,914,7250,Credit,Debit Card,Success,47,19,7184
4828,58,299,131,201,6639,Debit,UPI,Failed,23,95,6521
4829,364,366,24,56,4648,Credit,Credit Card,Failed,30,87,4531
4830,413,620,126,742,6213,Credit,Credit Card,Success,19,44,6150
4831,288,503,139,1010,10971,Credit,UPI,Failed,48,35,10888
4832,405,391,154,742,4872,Debit,Cash,Failed,12,42,4818
4833,170,404,210,259,4279,Credit,Debit Card,Failed,8,114,4157
4834,10,60,144,531,4758,Debit,Net Banking,Success,23,84,4651
4835,129,524,183,185,9009,Debit,Cash,Success,31,9,8969
4836,79,535,169,912,10690,Debit,Credit Card,Success,49,78,10563
4837,343,301,3,221,2264,Debit,Net Banking,Success,47,38,2179
4838,424,55,24,656,6138,Credit,Credit Card,Failed,47,186,5905
4839,77,305,280,717,1451,Debit,Net Banking,Success,44,112,1295
4840,75,344,90,689,3342,Debit,Debit Card,Success,44,113,3185
4841,263,345,216,865,9230,Debit,Cash,Success,48,99,9083
4842,281,204,212,689,10350,Debit,Debit Card,Success,31,184,10135
4843,186,423,231,524,6626,Debit,Net Banking,Failed,27,153,6446
4844,319,263,173,587,4351,Credit,Credit Card,Success,38,146,4167
4845,38,467,289,936,3339,Credit,Cash,Success,20,169,3150
4846,257,646,258,902,5076,Debit,Net Banking,Success,46,193,4837
4847,21,18,209,116,2587,Credit,Net Banking,Success,1,99,2487
4848,46,655,93,167,2779,Credit,Net Banking,Failed,10,52,2717
4849,150,562,211,441,7338,Credit,UPI,Failed,40,197,7101
4850,153,135,119,381,386,Credit,Credit Card,Success,33,190,163
4851,377,335,221,351,10353,Debit,Credit Card,Failed,29,177,10147
4852,416,9,279,200,3520,Credit,UPI,Failed,20,59,3441
4853,157,563,183,874,1183,Credit,Cash,Success,23,200,960
4854,390,544,148,123,5016,Credit,Debit Card,Success,9,53,4954
4855,466,104,267,668,14452,Debit,Debit Card,Success,18,5,14429
